# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5 - Dec. 12, 2018
# Instrument: ESS_BEER_MCPL.instr
# Ncount: 500000
# Trace: no
# Gravitation: no
# Seed: 1557956646
# Directory: /Users/andrewsazonov/Desktop/MacStas/BEER/ESS_BEER_MCPL_20190515_120940
# Param: input=BEER_MR.mcpl
# Param: repetition=50
# Param: pwdfile=duplex.laz
# Param: lc=6.65
# Param: lam0=2
# Param: dlam=1.8
# Param: omega=45
# Param: chi=90
# Param: colw=1
# Param: modul=0
# Param: mod_frq=2240
# Param: mod_twidth=0.0029
# Param: mod_shift=0
# Param: only_event=-1
# Param: pinc=0.1
# Param: ptra=0
# Param: strain=0
# Param: ustrain=0
# Date: Wed May 15 12:09:41 2019 (1557914981)
# type: array_1d(100)
# Source: ESS_BEER_MCPL (ESS_BEER_MCPL.instr)
# component: hdiv_mon
# position: 0 0 0.003
# title: horizontal divergence monitor
# Ncount: 500000
# filename: hdiv.dat
# statistics: X0=0.00399526; dX=0.0896019;
# signal: Min=0; Max=12239.7; Mean=3052.44;
# values: 305244 552.743 477850
# xvar: divergence
# yvar: (I,I_err)
# xlabel: horizontal divergence [deg]
# ylabel: Intensity
# xlimits: -0.5 0.5
# variables: divergence I I_err N
-0.495 0 0 0 
-0.485 0 0 0 
-0.475 0 0 0 
-0.465 0 0 0 
-0.455 0 0 0 
-0.445 0 0 0 
-0.435 0 0 0 
-0.425 0 0 0 
-0.415 0 0 0 
-0.405 0 0 0 
-0.395 0 0 0 
-0.385 0 0 0 
-0.375 0 0 0 
-0.365 0 0 0 
-0.355 0 0 0 
-0.345 0 0 0 
-0.335 0 0 0 
-0.325 0 0 0 
-0.315 0 0 0 
-0.305 0 0 0 
-0.295 0 0 0 
-0.285 0 0 0 
-0.275 0 0 0 
-0.265 0 0 0 
-0.255 0 0 0 
-0.245 0 0 0 
-0.235 0 0 0 
-0.225 0 0 0 
-0.215 0 0 0 
-0.205 0 0 0 
-0.195 0 0 0 
-0.185 0 0 0 
-0.175 304.4184009 15.04865088 533 
-0.165 4412.211803 58.42028924 8198 
-0.155 6339.130686 74.4200477 11276 
-0.145 7253.701918 80.75236915 11980 
-0.135 6222.235237 74.32087041 11132 
-0.125 8144.61447 85.70163694 13505 
-0.115 7735.086669 86.48913383 12811 
-0.105 7909.056618 85.34715216 13441 
-0.095 9184.370539 92.01441832 15166 
-0.085 8427.465518 89.44262503 13827 
-0.075 8814.497992 91.66470527 13520 
-0.065 9153.419896 96.34319908 14436 
-0.055 9394.253901 105.3495913 14018 
-0.045 9717.288982 95.13416802 15745 
-0.035 10800.94631 104.2370164 16223 
-0.025 9113.027181 92.27931426 14748 
-0.015 11408.44306 109.161937 16428 
-0.005 12239.65892 115.2593001 16631 
0.005 11292.01365 110.2295614 15570 
0.015 10069.17335 105.5173163 14528 
0.025 9310.438586 100.3728546 13470 
0.035 10929.10376 110.0458593 16564 
0.045 11268.95623 107.0416634 16593 
0.055 11731.1199 113.1880497 16862 
0.065 9992.141695 106.3457106 15747 
0.075 11009.8328 109.1223604 16302 
0.085 9661.406829 97.84931815 14866 
0.095 9352.670233 94.24316329 15360 
0.105 9974.238214 105.9560009 14867 
0.115 8919.014882 94.45376317 13707 
0.125 8417.127832 89.6907735 13969 
0.135 8051.339717 87.98998174 13222 
0.145 7736.022763 82.18192483 13141 
0.155 5416.206416 66.63207958 9828 
0.165 5239.109994 67.61064031 9041 
0.175 300.0212191 14.4036503 595 
0.185 0 0 0 
0.195 0 0 0 
0.205 0 0 0 
0.215 0 0 0 
0.225 0 0 0 
0.235 0 0 0 
0.245 0 0 0 
0.255 0 0 0 
0.265 0 0 0 
0.275 0 0 0 
0.285 0 0 0 
0.295 0 0 0 
0.305 0 0 0 
0.315 0 0 0 
0.325 0 0 0 
0.335 0 0 0 
0.345 0 0 0 
0.355 0 0 0 
0.365 0 0 0 
0.375 0 0 0 
0.385 0 0 0 
0.395 0 0 0 
0.405 0 0 0 
0.415 0 0 0 
0.425 0 0 0 
0.435 0 0 0 
0.445 0 0 0 
0.455 0 0 0 
0.465 0 0 0 
0.475 0 0 0 
0.485 0 0 0 
0.495 0 0 0 
